symbol,Date,close,high,low,open,volume
DATA,2018-11-14,112.46,116.34,111.76,114.55,554705
DATA,2018-11-15,117.75,118.42,112.24,112.33,716028
DATA,2018-11-16,116.04,119.57,114.37,116.44,852204
DATA,2018-11-19,104.12,115.49,103.15,114.66,1759454
DATA,2018-11-20,104.88,106.95,99.53,100.32,1134017
DATA,2018-11-21,107.61,109.49,106.28,107.19,804297
DATA,2018-11-23,108.6,109.2,105.93,106.14,217661
DATA,2018-11-26,112.53,113.21,108.8596,111.32,735014
DATA,2018-11-27,112.46,113.56,110.65,111.62,1013497
DATA,2018-11-28,118.81,119.1,115,115.01,991832
DATA,2018-11-29,122.28,124.28,117.66,117.77,1384763
DATA,2018-11-30,124.64,125.5,122.2817,122.5,1194685
DATA,2018-12-03,127.43,127.7,124.24,127.24,1902142
DATA,2018-12-04,123.69,129.28,123.48,126.27,1519714
DATA,2018-12-06,127.97,128.2,119.38,120.28,1164355
DATA,2018-12-07,123.43,128.63,121.82,127.11,800220
DATA,2018-12-10,127.13,128.3,122.85,122.85,742794
DATA,2018-12-11,127.41,130.13,126.29,129.4,984992
DATA,2018-12-12,128.83,131.82,128.79,129.5,843378
DATA,2018-12-13,130.84,131.24,128.4,129.97,717952
DATA,2018-12-14,128.88,131.05,127.68,129.81,651455
DATA,2018-12-17,120.06,127.88,119.245,127.53,1220724
DATA,2018-12-18,121.59,123.56,120.36,121.39,772122
DATA,2018-12-19,121.95,126.32,119.75,122.3,1386278
DATA,2018-12-20,119.29,122.8,113.74,120.75,1737959
DATA,2018-12-21,112.28,120.02,111.32,119.87,1377090
DATA,2018-12-24,110.26,113.9863,110.0005,110.56,480481
DATA,2018-12-26,118.8,118.9164,110.89,110.89,841658
DATA,2018-12-27,119.9,119.91,115.18,116.57,656036
DATA,2018-12-28,118.26,121.53,116.775,120.53,758139
DATA,2018-12-31,120,120.7,118.531,119.7,674795
DATA,2019-01-02,118.6,118.72,114.81,117.85,760630
DATA,2019-01-03,115.72,118.95,115.01,116.54,1016910
DATA,2019-01-04,124.83,125.32,116.8,117.78,1499671
DATA,2019-01-07,123.97,128.17,123.6,125.33,1659524
DATA,2019-01-08,123.99,126.99,121.9,125.86,1277782
DATA,2019-01-09,122.91,125.39,122.64,124.71,1448562
DATA,2019-01-10,121.7,123.74,120.8,121.63,1483222
DATA,2019-01-11,119.61,121.08,118.67,121,1099118
DATA,2019-01-14,117.51,119.42,117.5,118.16,803015
DATA,2019-01-15,122.31,122.67,118.07,118.39,838386
DATA,2019-01-16,117.88,124.1014,116.73,123.85,1239734
DATA,2019-01-17,121.28,123,118.01,118.3,889934
DATA,2019-01-18,123.68,124.63,121.4,122.75,1257971
